image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score
0000295_02400_d_0000033,counting,How many van objects are in this area?,4,van,4,normal,0.65,5.0,poor,0.084226,0.842271,0.015773,317.0
0000295_02400_d_0000033,risk,Is this area crowded or blocked?,yes,scene,317,critical,0.82,3.0,poor,0.084226,0.842271,0.015773,317.0
0000295_02900_d_0000034,presence,Are there bicycle objects in this area?,yes,bicycle,18,critical,0.82,3.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,presence,Are there bus objects in this area?,yes,bus,5,normal,0.65,5.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,counting,How many bus objects are in this area?,5,bus,5,normal,0.65,5.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,presence,Are there car objects in this area?,yes,car,89,critical,0.82,3.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,counting,How many car objects are in this area?,89,car,89,critical,0.82,3.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,presence,Are there motor objects in this area?,yes,motor,4,normal,0.65,5.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,counting,How many motor objects are in this area?,4,motor,4,normal,0.65,5.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,presence,Are there pedestrian objects in this area?,yes,pedestrian,68,critical,0.82,3.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,counting,How many pedestrian objects are in this area?,68,pedestrian,68,critical,0.82,3.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,presence,Are there people objects in this area?,yes,people,25,critical,0.82,3.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,counting,How many people objects are in this area?,25,people,25,critical,0.82,3.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,medium,0.143379,0.523585,0.028302,212.0
0000295_02900_d_0000034,risk,Is this area crowded or blocked?,yes,scene,212,critical,0.82,3.0,medium,0.143379,0.523585,0.028302,212.0
0000296_00601_d_0000038,presence,Are there bicycle objects in this area?,yes,bicycle,18,critical,0.82,3.0,good,0.409925,0.461538,0.087912,91.0
0000296_00601_d_0000038,presence,Are there bus objects in this area?,yes,bus,2,normal,0.65,5.0,good,0.409925,0.461538,0.087912,91.0
0000296_00601_d_0000038,counting,How many bus objects are in this area?,2,bus,2,normal,0.65,5.0,good,0.409925,0.461538,0.087912,91.0
0000296_00601_d_0000038,presence,Are there car objects in this area?,yes,car,30,critical,0.82,3.0,good,0.409925,0.461538,0.087912,91.0
0000296_00601_d_0000038,counting,How many car objects are in this area?,30,car,30,critical,0.82,3.0,good,0.409925,0.461538,0.087912,91.0
0000296_00601_d_0000038,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,good,0.409925,0.461538,0.087912,91.0
0000296_00601_d_0000038,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,good,0.409925,0.461538,0.087912,91.0
0000296_00601_d_0000038,presence,Are there pedestrian objects in this area?,yes,pedestrian,39,critical,0.82,3.0,good,0.409925,0.461538,0.087912,91.0
0000296_00601_d_0000038,counting,How many pedestrian objects are in this area?,39,pedestrian,39,critical,0.82,3.0,good,0.409925,0.461538,0.087912,91.0
0000296_00601_d_0000038,presence,Are there people objects in this area?,yes,people,1,normal,0.65,5.0,good,0.409925,0.461538,0.087912,91.0
0000296_00601_d_0000038,counting,How many people objects are in this area?,1,people,1,normal,0.65,5.0,good,0.409925,0.461538,0.087912,91.0
0000296_00601_d_0000038,risk,Is this area crowded or blocked?,yes,scene,91,critical,0.82,3.0,good,0.409925,0.461538,0.087912,91.0
0000296_01001_d_0000040,presence,Are there bicycle objects in this area?,yes,bicycle,25,critical,0.82,3.0,medium,0.238385,0.756906,0.044199,181.0
0000296_01001_d_0000040,presence,Are there bus objects in this area?,yes,bus,6,normal,0.65,5.0,medium,0.238385,0.756906,0.044199,181.0
0000296_01001_d_0000040,counting,How many bus objects are in this area?,6,bus,6,normal,0.65,5.0,medium,0.238385,0.756906,0.044199,181.0
0000296_01001_d_0000040,presence,Are there car objects in this area?,yes,car,55,critical,0.82,3.0,medium,0.238385,0.756906,0.044199,181.0
0000296_01001_d_0000040,counting,How many car objects are in this area?,55,car,55,critical,0.82,3.0,medium,0.238385,0.756906,0.044199,181.0
0000296_01001_d_0000040,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,medium,0.238385,0.756906,0.044199,181.0
0000296_01001_d_0000040,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,medium,0.238385,0.756906,0.044199,181.0
0000296_01001_d_0000040,presence,Are there pedestrian objects in this area?,yes,pedestrian,77,critical,0.82,3.0,medium,0.238385,0.756906,0.044199,181.0
0000296_01001_d_0000040,counting,How many pedestrian objects are in this area?,77,pedestrian,77,critical,0.82,3.0,medium,0.238385,0.756906,0.044199,181.0
0000296_01001_d_0000040,presence,Are there people objects in this area?,yes,people,12,critical,0.82,3.0,medium,0.238385,0.756906,0.044199,181.0
0000296_01001_d_0000040,counting,How many people objects are in this area?,12,people,12,critical,0.82,3.0,medium,0.238385,0.756906,0.044199,181.0
0000296_01001_d_0000040,presence,Are there van objects in this area?,yes,van,5,normal,0.65,5.0,medium,0.238385,0.756906,0.044199,181.0
0000296_01001_d_0000040,counting,How many van objects are in this area?,5,van,5,normal,0.65,5.0,medium,0.238385,0.756906,0.044199,181.0
0000296_01001_d_0000040,risk,Is this area crowded or blocked?,yes,scene,181,critical,0.82,3.0,medium,0.238385,0.756906,0.044199,181.0
0000300_03201_d_0000154,presence,Are there car objects in this area?,yes,car,33,critical,0.82,3.0,medium,0.220132,0.681818,0.060606,66.0
0000300_03201_d_0000154,counting,How many car objects are in this area?,33,car,33,critical,0.82,3.0,medium,0.220132,0.681818,0.060606,66.0
0000300_03201_d_0000154,presence,Are there motor objects in this area?,yes,motor,6,normal,0.65,5.0,medium,0.220132,0.681818,0.060606,66.0
0000300_03201_d_0000154,counting,How many motor objects are in this area?,6,motor,6,normal,0.65,5.0,medium,0.220132,0.681818,0.060606,66.0
0000300_03201_d_0000154,presence,Are there pedestrian objects in this area?,yes,pedestrian,12,critical,0.82,3.0,medium,0.220132,0.681818,0.060606,66.0
0000300_03201_d_0000154,counting,How many pedestrian objects are in this area?,12,pedestrian,12,critical,0.82,3.0,medium,0.220132,0.681818,0.060606,66.0
0000300_03201_d_0000154,presence,Are there people objects in this area?,yes,people,12,critical,0.82,3.0,medium,0.220132,0.681818,0.060606,66.0
0000300_03201_d_0000154,counting,How many people objects are in this area?,12,people,12,critical,0.82,3.0,medium,0.220132,0.681818,0.060606,66.0
0000300_03201_d_0000154,presence,Are there van objects in this area?,yes,van,3,normal,0.65,5.0,medium,0.220132,0.681818,0.060606,66.0
0000300_03201_d_0000154,counting,How many van objects are in this area?,3,van,3,normal,0.65,5.0,medium,0.220132,0.681818,0.060606,66.0
0000300_03201_d_0000154,risk,Is this area crowded or blocked?,yes,scene,66,critical,0.82,3.0,medium,0.220132,0.681818,0.060606,66.0
0000301_00001_d_0000156,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,3,normal,0.65,5.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,counting,How many awning-tricycle objects are in this area?,3,awning-tricycle,3,normal,0.65,5.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,presence,Are there car objects in this area?,yes,car,28,critical,0.82,3.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,counting,How many car objects are in this area?,28,car,28,critical,0.82,3.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,presence,Are there motor objects in this area?,yes,motor,12,critical,0.82,3.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,counting,How many motor objects are in this area?,12,motor,12,critical,0.82,3.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,presence,Are there pedestrian objects in this area?,yes,pedestrian,21,critical,0.82,3.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,counting,How many pedestrian objects are in this area?,21,pedestrian,21,critical,0.82,3.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,presence,Are there people objects in this area?,yes,people,24,critical,0.82,3.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,counting,How many people objects are in this area?,24,people,24,critical,0.82,3.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,presence,Are there tricycle objects in this area?,yes,tricycle,6,normal,0.65,5.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,counting,How many tricycle objects are in this area?,6,tricycle,6,normal,0.65,5.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,good,0.298813,0.916667,0.135417,96.0
0000301_00001_d_0000156,risk,Is this area crowded or blocked?,yes,scene,96,critical,0.82,3.0,good,0.298813,0.916667,0.135417,96.0
0000301_00201_d_0000157,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,counting,How many awning-tricycle objects are in this area?,1,awning-tricycle,1,normal,0.65,5.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,presence,Are there bicycle objects in this area?,yes,bicycle,2,normal,0.65,5.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,presence,Are there car objects in this area?,yes,car,28,critical,0.82,3.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,counting,How many car objects are in this area?,28,car,28,critical,0.82,3.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,presence,Are there motor objects in this area?,yes,motor,7,normal,0.65,5.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,counting,How many motor objects are in this area?,7,motor,7,normal,0.65,5.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,presence,Are there pedestrian objects in this area?,yes,pedestrian,27,critical,0.82,3.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,counting,How many pedestrian objects are in this area?,27,pedestrian,27,critical,0.82,3.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,presence,Are there people objects in this area?,yes,people,19,critical,0.82,3.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,counting,How many people objects are in this area?,19,people,19,critical,0.82,3.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,presence,Are there tricycle objects in this area?,yes,tricycle,4,normal,0.65,5.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,counting,How many tricycle objects are in this area?,4,tricycle,4,normal,0.65,5.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,good,0.336032,0.644444,0.022222,90.0
0000301_00201_d_0000157,risk,Is this area crowded or blocked?,yes,scene,90,critical,0.82,3.0,good,0.336032,0.644444,0.022222,90.0
0000301_01001_d_0000161,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,presence,Are there car objects in this area?,yes,car,28,critical,0.82,3.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,counting,How many car objects are in this area?,28,car,28,critical,0.82,3.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,presence,Are there motor objects in this area?,yes,motor,5,normal,0.65,5.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,counting,How many motor objects are in this area?,5,motor,5,normal,0.65,5.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,presence,Are there pedestrian objects in this area?,yes,pedestrian,11,critical,0.82,3.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,counting,How many pedestrian objects are in this area?,11,pedestrian,11,critical,0.82,3.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,presence,Are there people objects in this area?,yes,people,9,normal,0.65,5.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,counting,How many people objects are in this area?,9,people,9,normal,0.65,5.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,presence,Are there tricycle objects in this area?,yes,tricycle,5,normal,0.65,5.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,counting,How many tricycle objects are in this area?,5,tricycle,5,normal,0.65,5.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,presence,Are there van objects in this area?,yes,van,4,normal,0.65,5.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,counting,How many van objects are in this area?,4,van,4,normal,0.65,5.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01001_d_0000161,risk,Is this area crowded or blocked?,yes,scene,64,critical,0.82,3.0,medium,0.217318,0.421875,0.015625,64.0
0000301_01201_d_0000162,presence,Are there bicycle objects in this area?,yes,bicycle,3,normal,0.65,5.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,presence,Are there car objects in this area?,yes,car,24,critical,0.82,3.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,counting,How many car objects are in this area?,24,car,24,critical,0.82,3.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,presence,Are there motor objects in this area?,yes,motor,2,normal,0.65,5.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,counting,How many motor objects are in this area?,2,motor,2,normal,0.65,5.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,presence,Are there pedestrian objects in this area?,yes,pedestrian,15,critical,0.82,3.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,counting,How many pedestrian objects are in this area?,15,pedestrian,15,critical,0.82,3.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,presence,Are there people objects in this area?,yes,people,9,normal,0.65,5.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,counting,How many people objects are in this area?,9,people,9,normal,0.65,5.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,presence,Are there tricycle objects in this area?,yes,tricycle,4,normal,0.65,5.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,counting,How many tricycle objects are in this area?,4,tricycle,4,normal,0.65,5.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,presence,Are there van objects in this area?,yes,van,3,normal,0.65,5.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,counting,How many van objects are in this area?,3,van,3,normal,0.65,5.0,good,0.376105,0.721311,0.0,61.0
0000301_01201_d_0000162,risk,Is this area crowded or blocked?,yes,scene,61,critical,0.82,3.0,good,0.376105,0.721311,0.0,61.0
0000303_03401_d_0000200,presence,Are there bicycle objects in this area?,yes,bicycle,4,normal,0.65,5.0,poor,0.104307,0.670732,0.04878,82.0
