image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity
01321,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,negative
01321,counting,How many truck objects are in this area?,4,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
01321,counting,How many van objects are in this area?,2,van,2,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
01324,presence,Are there car objects in this area?,yes,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,positive
01324,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,negative
01324,counting,How many car objects are in this area?,7,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,
01324,counting,How many van objects are in this area?,3,van,3,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,
01327,presence,Are there car objects in this area?,yes,car,42,normal,0.65,5.0,medium,0.0,0.0,0.0,42.0,positive
01327,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,42.0,negative
01327,counting,How many car objects are in this area?,42,car,42,normal,0.65,5.0,medium,0.0,0.0,0.0,42.0,
01330,presence,Are there car objects in this area?,yes,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,positive
01330,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,negative
01330,counting,How many car objects are in this area?,3,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,
01333,presence,Are there car objects in this area?,yes,car,70,normal,0.65,5.0,medium,0.0,0.0,0.0,70.0,positive
01333,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,70.0,negative
01333,counting,How many car objects are in this area?,70,car,70,normal,0.65,5.0,medium,0.0,0.0,0.0,70.0,
01336,presence,Are there car objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
01336,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
01336,counting,How many car objects are in this area?,4,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
01339,presence,Are there car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,positive
01339,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,negative
01339,counting,How many car objects are in this area?,6,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,
01339,counting,How many van objects are in this area?,4,van,4,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,
01342,presence,Are there car objects in this area?,yes,car,28,normal,0.65,5.0,medium,0.0,0.0,0.0,30.0,positive
01342,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,30.0,negative
01342,counting,How many car objects are in this area?,28,car,28,normal,0.65,5.0,medium,0.0,0.0,0.0,30.0,
01342,counting,How many bus objects are in this area?,2,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,30.0,
01345,presence,Are there car objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,positive
01345,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,negative
01345,counting,How many car objects are in this area?,8,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
01348,presence,Are there van objects in this area?,yes,van,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,positive
01348,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,negative
01348,counting,How many van objects are in this area?,5,van,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
01348,counting,How many car objects are in this area?,2,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
01351,presence,Are there car objects in this area?,yes,car,34,critical,0.82,3.0,medium,0.0,0.0,0.0,37.0,positive
01351,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,37.0,negative
01351,counting,How many car objects are in this area?,34,car,34,critical,0.82,3.0,medium,0.0,0.0,0.0,37.0,
01351,counting,How many van objects are in this area?,3,van,3,normal,0.65,5.0,medium,0.0,0.0,0.0,37.0,
01354,presence,Are there car objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,positive
01354,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,negative
01354,counting,How many car objects are in this area?,9,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,
01354,counting,How many bus objects are in this area?,7,bus,7,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,
01357,presence,Are there car objects in this area?,yes,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,positive
01357,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,negative
01357,counting,How many car objects are in this area?,1,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,
01357,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,
01360,presence,Are there car objects in this area?,yes,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,positive
01360,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,23.0,negative
01360,counting,How many car objects are in this area?,23,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,
01363,presence,Are there car objects in this area?,yes,car,71,normal,0.65,5.0,medium,0.0,0.0,0.0,71.0,positive
01363,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,71.0,negative
01363,counting,How many car objects are in this area?,71,car,71,normal,0.65,5.0,medium,0.0,0.0,0.0,71.0,
01366,presence,Are there car objects in this area?,yes,car,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,positive
01366,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,negative
01366,counting,How many car objects are in this area?,22,car,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,
01369,presence,Are there car objects in this area?,yes,car,13,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,positive
01369,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,negative
01369,counting,How many car objects are in this area?,13,car,13,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,
01369,counting,How many bus objects are in this area?,1,bus,1,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,
01372,presence,Are there car objects in this area?,yes,car,18,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,positive
01372,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,negative
01372,counting,How many car objects are in this area?,18,car,18,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,
01375,presence,Are there car objects in this area?,yes,car,36,critical,0.82,3.0,medium,0.0,0.0,0.0,36.0,positive
01375,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,36.0,negative
01375,counting,How many car objects are in this area?,36,car,36,critical,0.82,3.0,medium,0.0,0.0,0.0,36.0,
01378,presence,Are there car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,positive
01378,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,negative
01378,counting,How many car objects are in this area?,6,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,
01378,counting,How many van objects are in this area?,3,van,3,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
01381,presence,Are there car objects in this area?,yes,car,15,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,positive
01381,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,negative
01381,counting,How many car objects are in this area?,15,car,15,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,
01384,presence,Are there car objects in this area?,yes,car,132,critical,0.82,3.0,medium,0.0,0.0,0.0,135.0,positive
01384,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,135.0,negative
01384,counting,How many car objects are in this area?,132,car,132,critical,0.82,3.0,medium,0.0,0.0,0.0,135.0,
01384,counting,How many van objects are in this area?,3,van,3,normal,0.65,5.0,medium,0.0,0.0,0.0,135.0,
01387,presence,Are there car objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,positive
01387,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,negative
01387,counting,How many car objects are in this area?,7,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,
01387,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,
01390,presence,Are there truck objects in this area?,yes,truck,7,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,positive
01390,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,negative
01390,counting,How many truck objects are in this area?,7,truck,7,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,
01390,counting,How many car objects are in this area?,1,car,1,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
01393,presence,Are there car objects in this area?,yes,car,21,critical,0.82,3.0,medium,0.0,0.0,0.0,21.0,positive
01393,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,21.0,negative
01393,counting,How many car objects are in this area?,21,car,21,critical,0.82,3.0,medium,0.0,0.0,0.0,21.0,
01396,presence,Are there truck objects in this area?,yes,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,positive
01396,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,negative
01396,counting,How many truck objects are in this area?,4,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
01399,presence,Are there car objects in this area?,yes,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,positive
01399,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,negative
01399,counting,How many car objects are in this area?,15,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,
01399,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,
01402,presence,Are there car objects in this area?,yes,car,45,critical,0.82,3.0,medium,0.0,0.0,0.0,45.0,positive
01402,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,45.0,negative
01402,counting,How many car objects are in this area?,45,car,45,critical,0.82,3.0,medium,0.0,0.0,0.0,45.0,
01405,presence,Are there car objects in this area?,yes,car,44,normal,0.65,5.0,medium,0.0,0.0,0.0,45.0,positive
01405,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,45.0,negative
01405,counting,How many car objects are in this area?,44,car,44,normal,0.65,5.0,medium,0.0,0.0,0.0,45.0,
01405,counting,How many van objects are in this area?,1,van,1,critical,0.82,3.0,medium,0.0,0.0,0.0,45.0,
01408,presence,Are there car objects in this area?,yes,car,38,normal,0.65,5.0,medium,0.0,0.0,0.0,38.0,positive
01408,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,38.0,negative
01408,counting,How many car objects are in this area?,38,car,38,normal,0.65,5.0,medium,0.0,0.0,0.0,38.0,
01411,presence,Are there truck objects in this area?,yes,truck,14,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,positive
01411,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,negative
01411,counting,How many truck objects are in this area?,14,truck,14,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,
01411,counting,How many car objects are in this area?,13,car,13,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,
01414,presence,Are there car objects in this area?,yes,car,25,critical,0.82,3.0,medium,0.0,0.0,0.0,29.0,positive
01414,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,29.0,negative
01414,counting,How many car objects are in this area?,25,car,25,critical,0.82,3.0,medium,0.0,0.0,0.0,29.0,
01414,counting,How many van objects are in this area?,3,van,3,normal,0.65,5.0,medium,0.0,0.0,0.0,29.0,
01417,presence,Are there car objects in this area?,yes,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,positive
01417,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,negative
01417,counting,How many car objects are in this area?,12,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,
01417,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,
01420,presence,Are there car objects in this area?,yes,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,positive
01420,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,negative
01420,counting,How many car objects are in this area?,11,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
01423,presence,Are there car objects in this area?,yes,car,26,normal,0.65,5.0,medium,0.0,0.0,0.0,26.0,positive
01423,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,26.0,negative
01423,counting,How many car objects are in this area?,26,car,26,normal,0.65,5.0,medium,0.0,0.0,0.0,26.0,
01426,presence,Are there car objects in this area?,yes,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,positive
01426,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,negative
01426,counting,How many car objects are in this area?,15,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,
01426,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,
01429,presence,Are there car objects in this area?,yes,car,6,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,positive
01429,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,negative
01429,counting,How many car objects are in this area?,6,car,6,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
01429,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
01432,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,0.0,negative
01435,presence,Are there car objects in this area?,yes,car,16,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,positive
01435,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,negative
01435,counting,How many car objects are in this area?,16,car,16,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,
01438,presence,Are there truck objects in this area?,yes,truck,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,positive
01438,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,negative
01438,counting,How many truck objects are in this area?,4,truck,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
01438,counting,How many car objects are in this area?,1,car,1,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
01441,presence,Are there car objects in this area?,yes,car,13,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,positive
01441,presence,Are there van objects in this area?,no,van,0,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,negative
01441,counting,How many car objects are in this area?,13,car,13,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,
01441,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,
01444,presence,Are there car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,positive
01444,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,negative
01444,counting,How many car objects are in this area?,10,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,
01444,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,
01447,presence,Are there van objects in this area?,yes,van,10,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,positive
01447,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,negative
01447,counting,How many van objects are in this area?,10,van,10,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,
01447,counting,How many car objects are in this area?,5,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,
01450,presence,Are there car objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,positive
01450,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,negative
01450,counting,How many car objects are in this area?,4,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
01450,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
01453,presence,Are there car objects in this area?,yes,car,40,critical,0.82,3.0,medium,0.0,0.0,0.0,40.0,positive
01453,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,40.0,negative
01453,counting,How many car objects are in this area?,40,car,40,critical,0.82,3.0,medium,0.0,0.0,0.0,40.0,
01456,presence,Are there car objects in this area?,yes,car,34,normal,0.65,5.0,medium,0.0,0.0,0.0,37.0,positive
01456,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,37.0,negative
01456,counting,How many car objects are in this area?,34,car,34,normal,0.65,5.0,medium,0.0,0.0,0.0,37.0,
01456,counting,How many van objects are in this area?,3,van,3,critical,0.82,3.0,medium,0.0,0.0,0.0,37.0,
01459,presence,Are there car objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,positive
01459,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,negative
