channel,t_budget,snr_db,snr_bin,image_id,question,presence_polarity,ground_truth_answer,predicted_answer,normalized_prediction,correct,answer_confidence,payload_bytes,tokens_sent,model_name
rician,4,0,0dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.759815,690,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,5,5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.649265,690,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,10,10dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.682052,690,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,15,15dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.717710,690,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,20,20dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.735484,690,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,-5,-5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.760819,721,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,0,0dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.777219,721,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,5,5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.649279,721,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,10,10dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.721550,721,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,15,15dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.747182,721,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,20,20dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.731750,721,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,-5,-5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.782805,722,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,0,0dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.789229,722,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,5,5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.643094,722,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,10,10dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.702122,722,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,15,15dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.744796,722,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,20,20dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.731533,722,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,-5,-5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.750690,755,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,0,0dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.736407,755,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,5,5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.634003,755,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,10,10dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.610709,755,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,15,15dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.706957,755,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,20,20dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.723218,755,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,-5,-5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.681603,767,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,0,0dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.666276,767,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,5,5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.604703,767,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,10,10dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.581730,767,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,15,15dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.625957,767,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,20,20dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.654671,767,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,-5,-5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.683960,693,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,0,0dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.716986,693,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,5,5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.612844,693,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,10,10dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.615662,693,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,15,15dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.661553,693,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,20,20dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.633603,693,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,-5,-5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.662202,702,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,0,0dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.645085,702,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,5,5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.557602,702,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,10,10dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.590589,702,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,15,15dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.654343,702,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,20,20dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.601492,702,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,-5,-5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.659243,703,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,0,0dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.638555,703,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,5,5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.580741,703,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,10,10dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.584076,703,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,15,15dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.639837,703,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,20,20dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.646531,703,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,-5,-5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.617169,729,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,0,0dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.648166,729,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,5,5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.527080,729,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,10,10dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.623100,729,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,15,15dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.654628,729,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,20,20dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.634596,729,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,-5,-5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.682666,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,0,0dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.676015,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,5,5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.527298,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,10,10dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.580182,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,15,15dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.621251,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,20,20dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.626589,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,-5,-5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.677516,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,0,0dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.673592,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,5,5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.558132,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,10,10dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.584051,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,15,15dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.621164,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,20,20dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.649570,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,-5,-5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.638457,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,0,0dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.628219,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,5,5dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.502383,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,10,10dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.560244,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,15,15dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.609957,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,20,20dB,0000193_02416_d_0000116,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.609561,740,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,-5,-5dB,0000193_02416_d_0000116,Are there bicycle objects in this area?,negative,no,no,no,True,0.791150,685,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,0,0dB,0000193_02416_d_0000116,Are there bicycle objects in this area?,negative,no,no,no,True,0.777069,685,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,5,5dB,0000193_02416_d_0000116,Are there bicycle objects in this area?,negative,no,no,no,True,0.682635,685,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,10,10dB,0000193_02416_d_0000116,Are there bicycle objects in this area?,negative,no,no,no,True,0.730699,685,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,15,15dB,0000193_02416_d_0000116,Are there bicycle objects in this area?,negative,no,no,no,True,0.778246,685,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,20,20dB,0000193_02416_d_0000116,Are there bicycle objects in this area?,negative,no,no,no,True,0.722283,685,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,-5,-5dB,0000193_02416_d_0000116,Are there bicycle objects in this area?,negative,no,no,no,True,0.811910,694,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
