image_id,question_type,question_orig,paraphrase_id,template_id,question_para,ground_truth_answer,target_class,target_class_b,threshold_n,snr_bin,channel_bin,payload_bytes,evidence_repr,degraded_image_path,orig_symbolic_correct,orig_raw_decoder_correct,orig_decoder_mode,orig_vlm_image_correct
0000154_02001_d_0000001,threshold,Are there at least 18 car objects in this area?,2,T5,Would you say there are no fewer than 18 car in this scene?,no,car,,18,5dB,medium,1270,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000154_02001_d_0000001
question_type: threshold
target_class: car
detector_target_count: 17
detector_total_count: 51
detector_counts_by_class: awning-tricycle:4, bicycle:1, car:17, motor:8, pedestrian:3, people:16, tricycle:1, van:1
target_mean_confidence: 0.594
target_top_confidence: 0.865
target_box_area_sum: 24182
all_box_area_sum: 51752
density_hint: dense target detections
top_target_boxes: car(x=289, y=379, w=47, h=45, conf=0.87); car(x=220, y=366, w=51, h=40, conf=0.85); car(x=426, y=328, w=26, h=27, conf=0.83); car(x=518, y=341, w=34, h=31, conf=0.81); car(x=340, y=320, w=26, h=24, conf=0.80); car(x=416, y=299, w=25, h=24, conf=0.70); car(x=51, y=493, w=93, h=47, conf=0.68); car(x=404, y=279, w=27, h=18, conf=0.61); car(x=255, y=346, w=39, h=35, conf=0.59); car(x=385, y=262, w=15, h=15, conf=0.56); car(x=240, y=268, w=27, h=13, conf=0.49); car(x=397, y=276, w=27, h=17, conf=0.49)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000154_02001_d_0000001_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000155_00001_d_0000001,threshold,Are there at least 7 awning-tricycle objects in this area?,1,T1,Are there 7 or more awning-tricycle in this scene?,yes,awning-tricycle,,7,5dB,medium,752,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000155_00001_d_0000001
question_type: threshold
target_class: awning-tricycle
detector_target_count: 0
detector_total_count: 51
detector_counts_by_class: car:15, motor:14, pedestrian:7, people:11, tricycle:1, van:3
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 77253
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000155_00001_d_0000001_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000155_00001_d_0000001,threshold,Are there at least 7 awning-tricycle objects in this area?,2,T2,Does the awning-tricycle count reach 7 in this area?,yes,awning-tricycle,,7,5dB,medium,752,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000155_00001_d_0000001
question_type: threshold
target_class: awning-tricycle
detector_target_count: 0
detector_total_count: 51
detector_counts_by_class: car:15, motor:14, pedestrian:7, people:11, tricycle:1, van:3
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 77253
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000155_00001_d_0000001_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000155_01871_d_0000001,threshold,Are there at least 12 car objects in this area?,1,T1,Are there 12 or more car in this scene?,no,car,,12,5dB,medium,1248,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000155_01871_d_0000001
question_type: threshold
target_class: car
detector_target_count: 12
detector_total_count: 35
detector_counts_by_class: awning-tricycle:1, car:12, motor:10, pedestrian:1, people:9, van:2
target_mean_confidence: 0.472
target_top_confidence: 0.819
target_box_area_sum: 10216
all_box_area_sum: 30647
density_hint: dense target detections
top_target_boxes: car(x=451, y=195, w=22, h=22, conf=0.82); car(x=424, y=139, w=14, h=13, conf=0.77); car(x=424, y=120, w=10, h=10, conf=0.62); car(x=390, y=142, w=16, h=18, conf=0.55); car(x=935, y=409, w=25, h=62, conf=0.53); car(x=114, y=312, w=69, h=61, conf=0.47); car(x=400, y=120, w=11, h=12, conf=0.41); car(x=400, y=104, w=11, h=11, conf=0.33); car(x=359, y=131, w=11, h=10, conf=0.33); car(x=304, y=158, w=21, h=15, conf=0.32); car(x=306, y=155, w=24, h=15, conf=0.26); car(x=163, y=278, w=55, h=43, conf=0.26)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000155_01871_d_0000001_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000155_01871_d_0000001,threshold,Are there at least 12 car objects in this area?,2,T5,Would you say there are no fewer than 12 car in this scene?,no,car,,12,5dB,medium,1248,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000155_01871_d_0000001
question_type: threshold
target_class: car
detector_target_count: 12
detector_total_count: 35
detector_counts_by_class: awning-tricycle:1, car:12, motor:10, pedestrian:1, people:9, van:2
target_mean_confidence: 0.472
target_top_confidence: 0.819
target_box_area_sum: 10216
all_box_area_sum: 30647
density_hint: dense target detections
top_target_boxes: car(x=451, y=195, w=22, h=22, conf=0.82); car(x=424, y=139, w=14, h=13, conf=0.77); car(x=424, y=120, w=10, h=10, conf=0.62); car(x=390, y=142, w=16, h=18, conf=0.55); car(x=935, y=409, w=25, h=62, conf=0.53); car(x=114, y=312, w=69, h=61, conf=0.47); car(x=400, y=120, w=11, h=12, conf=0.41); car(x=400, y=104, w=11, h=11, conf=0.33); car(x=359, y=131, w=11, h=10, conf=0.33); car(x=304, y=158, w=21, h=15, conf=0.32); car(x=306, y=155, w=24, h=15, conf=0.26); car(x=163, y=278, w=55, h=43, conf=0.26)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000155_01871_d_0000001_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000162_01058_d_0000001,threshold,Are there at least 7 car objects in this area?,1,T4,Is the number of car here 7 or higher?,no,car,,7,5dB,medium,945,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000162_01058_d_0000001
question_type: threshold
target_class: car
detector_target_count: 5
detector_total_count: 14
detector_counts_by_class: car:5, motor:1, pedestrian:2, people:3, tricycle:2, van:1
target_mean_confidence: 0.518
target_top_confidence: 0.774
target_box_area_sum: 3122
all_box_area_sum: 10493
density_hint: several target detections
top_target_boxes: car(x=471, y=260, w=32, h=36, conf=0.77); car(x=490, y=218, w=24, h=25, conf=0.71); car(x=440, y=198, w=18, h=24, conf=0.43); car(x=388, y=132, w=14, h=11, conf=0.38); car(x=412, y=228, w=28, h=28, conf=0.30)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000162_01058_d_0000001_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000162_01058_d_0000001,threshold,Are there at least 7 car objects in this area?,2,T5,Would you say there are no fewer than 7 car in this scene?,no,car,,7,5dB,medium,945,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000162_01058_d_0000001
question_type: threshold
target_class: car
detector_target_count: 5
detector_total_count: 14
detector_counts_by_class: car:5, motor:1, pedestrian:2, people:3, tricycle:2, van:1
target_mean_confidence: 0.518
target_top_confidence: 0.774
target_box_area_sum: 3122
all_box_area_sum: 10493
density_hint: several target detections
top_target_boxes: car(x=471, y=260, w=32, h=36, conf=0.77); car(x=490, y=218, w=24, h=25, conf=0.71); car(x=440, y=198, w=18, h=24, conf=0.43); car(x=388, y=132, w=14, h=11, conf=0.38); car(x=412, y=228, w=28, h=28, conf=0.30)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000162_01058_d_0000001_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000163_00001_d_0000001,threshold,Are there at least 2 awning-tricycle objects in this area?,1,T5,Would you say there are no fewer than 2 awning-tricycle in this scene?,yes,awning-tricycle,,2,5dB,medium,882,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000163_00001_d_0000001
question_type: threshold
target_class: awning-tricycle
detector_target_count: 2
detector_total_count: 39
detector_counts_by_class: awning-tricycle:2, bicycle:1, car:13, motor:8, pedestrian:4, people:8, tricycle:2, van:1
target_mean_confidence: 0.312
target_top_confidence: 0.322
target_box_area_sum: 8992
all_box_area_sum: 50519
density_hint: few target detections
top_target_boxes: awning-tricycle(x=651, y=360, w=64, h=64, conf=0.32); awning-tricycle(x=696, y=434, w=68, h=72, conf=0.30)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000163_00001_d_0000001_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000163_00001_d_0000001,threshold,Are there at least 2 awning-tricycle objects in this area?,2,T2,Does the awning-tricycle count reach 2 in this area?,yes,awning-tricycle,,2,5dB,medium,882,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000163_00001_d_0000001
question_type: threshold
target_class: awning-tricycle
detector_target_count: 2
detector_total_count: 39
detector_counts_by_class: awning-tricycle:2, bicycle:1, car:13, motor:8, pedestrian:4, people:8, tricycle:2, van:1
target_mean_confidence: 0.312
target_top_confidence: 0.322
target_box_area_sum: 8992
all_box_area_sum: 50519
density_hint: few target detections
top_target_boxes: awning-tricycle(x=651, y=360, w=64, h=64, conf=0.32); awning-tricycle(x=696, y=434, w=68, h=72, conf=0.30)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000163_00001_d_0000001_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000193_02416_d_0000116,threshold,Are there at least 1 awning-tricycle objects in this area?,1,T3,Can you confirm at least 1 awning-tricycle objects in view?,yes,awning-tricycle,,1,5dB,medium,741,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000193_02416_d_0000116
question_type: threshold
target_class: awning-tricycle
detector_target_count: 0
detector_total_count: 16
detector_counts_by_class: car:1, motor:9, pedestrian:2, people:3, tricycle:1
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 7635
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000193_02416_d_0000116_5dB.jpg,False,False,v1_7_direct_calibrated,True
0000193_02416_d_0000116,threshold,Are there at least 1 awning-tricycle objects in this area?,2,T2,Does the awning-tricycle count reach 1 in this area?,yes,awning-tricycle,,1,5dB,medium,741,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000193_02416_d_0000116
question_type: threshold
target_class: awning-tricycle
detector_target_count: 0
detector_total_count: 16
detector_counts_by_class: car:1, motor:9, pedestrian:2, people:3, tricycle:1
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 7635
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000193_02416_d_0000116_5dB.jpg,False,False,v1_7_direct_calibrated,True
0000213_04998_d_0000245,threshold,Are there at least 53 car objects in this area?,1,T3,Can you confirm at least 53 car objects in view?,no,car,,53,5dB,medium,1248,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000213_04998_d_0000245
question_type: threshold
target_class: car
detector_target_count: 52
detector_total_count: 76
detector_counts_by_class: car:52, motor:3, pedestrian:13, people:6, van:2
target_mean_confidence: 0.566
target_top_confidence: 0.908
target_box_area_sum: 191078
all_box_area_sum: 216057
density_hint: very dense target detections
top_target_boxes: car(x=258, y=657, w=125, h=108, conf=0.91); car(x=426, y=406, w=82, h=102, conf=0.91); car(x=255, y=400, w=154, h=64, conf=0.91); car(x=757, y=586, w=172, h=97, conf=0.90); car(x=224, y=487, w=170, h=97, conf=0.89); car(x=307, y=350, w=129, h=61, conf=0.89); car(x=846, y=495, w=170, h=79, conf=0.87); car(x=825, y=665, w=186, h=100, conf=0.85); car(x=735, y=311, w=100, h=46, conf=0.84); car(x=618, y=280, w=48, h=49, conf=0.84); car(x=831, y=411, w=145, h=62, conf=0.82); car(x=688, y=218, w=41, h=42, conf=0.81)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000213_04998_d_0000245_5dB.jpg,True,True,v1_7_direct_calibrated,True
